app_name,review_text,rating,sentiment_label
Amazon,its fast 🏃‍♀️ easy to use and has a lot of things you would like to use or buy for certain things like accessories and appliances,5,Positive
Amazon,"accurate. swift service. nice perks. great variety of options all in one convenient place. fair pricing. use friendly app/site. pleasing to the eyes. and all around one of my favorite places to shop. I love how honest the reviews are here. you really know Wray you're getting and if it's quality... which it usually is. great app. haven't dealt with cutaneous service yet, but I'm hopeful they would be pleasant.",5,Positive
Amazon,"Amazon is the best entity ever. whenever we order, it's delivered on time, and it's the correct product. We also love the fact that you can take a picture (""thru Amazon"") of the ""hard to find"" product that you need, and it'll appear/by priced/and ready to order. PS: And we definitely love the fact that, once your order is out for delivery, you can track the driver/progress of said delivery....",5,Positive
Amazon,Always a pleasure to shop and get deliveries right to your door. Deliveries are quick and refunds are amazing. Love shopping on Amazon,5,Positive
Amazon,"Order was late, then no information found. Never happened before !! Still get 5 stars because my hundreds of other deliveries were 5 stars!",5,Positive
Amazon,"Amazon is just on a next level for variety, price and convenience.",5,Positive
Amazon,Over the last few years I've ordered approx 150 items off Amazon with Prime. And I can honestly say I've never had a problem. Deliveries have been put in the Shed each time . I'm not home. For someone who's extremely busy or like myself lives out in the Countryside. Amazon just makes my life that bit easier.,5,Positive
Amazon,Amazon shopping is great everything I need is it easy to find on Amazon and delivers in a reasonable time and day. with Amazon prime all my orders are free shipping and handling. Amazon is just the best online shopping and delivery service when you don't have time or when you're not able to go out and do it yourself,5,Positive
Amazon,I love it always on time Great deals I got the prime I put my food stamps card in there and I got primed for half off Great deal I can't stop purchasing things so convenient,5,Positive
Amazon,"Excellent App! This app is excellent for finding products for any occasion including music, movies, books and the list goes on and on.",5,Positive
Amazon,"9 out of 10 because sometimes the orders are wrong, probably human error but all in all great service.",5,Positive
Shein,"Oct 2024 They Lie on Prices! if you look at an item it shows a price. when you put it in the cart, the price changes, then at the check out screen the price per item more than doubles from the cart. They are incredibly sneaky on cost. they give the same response (below) to every complaint about the shady pricing and when asked say it's a ""coupon estimate"". they know it's causing errors and have no intention of fixing it. still shady as of Dec 2025",1,Negative
Shein,"My first order was great. I ordered 4 items (2 clothing) and they were all great quality. This last time I ordered, all three clothing items were cheaply made (though they cost more), itchy, and awful. Also, I don't like their return policy. The first item of each order is free to return but after that, each item has a $7 fee. Not worth it if the item is $10 or lower.",1,Negative
Shein,"I add an item to my cart, then when I select it to do final checkout - the price increases. Sometimes doubling. That is so shady. I don't want to be shown an ""Estimated price"", when it isn't even anywhere NEAR that price when I actually try to buy it. I enjoy shopping on Shein, but I've noticed this for a while now and it makes it confusing and honestly makes you not want to even look at stuff. I'm not the only one that has noticed this, either. Multiple other people have noticed it as well.",1,Negative
Shein,"I used to like shein. then today I saw the total retail price for items in my cart. it was over 106.83$. however I thought it was odd based on the prices these items were small. in doing calculations, the actual price was 82.88 for my whole order. it said that I got free shipping and tariffs were already added but there's some hidden fee because once I was about to check out the price jumped to 119. I will no longer be using Shein and I advise you all to triple check your cart and ""discounts""",1,Negative
Shein,"I like how the products aren't too expensive even though they aren't the best quality, but the payment process is so stupid and kind of suspicious. like I already put my Venmo information in and it still won't let me buy the $3 thing I was trying to get because I didn't put in my bank or card number. also it often will give you an option to ""get free gifts"" or something and there's always a catch. like they don't tell you that to get those 2 free things you have to spend $20 or something.",1,Negative
Shein,I just put in an order tonight. I previously have ordered from them & everything was good except one order in which they made good. Tonight I noticed that the items I ordered went up in price & I still went to pay for my cart & it turns out the total didn't include 2 other items in my cart & they are still there. I'd say after I'll stick with Temu. I haven't had this problem with them!,1,Negative
Shein,"If I could I would give an 0....this is the worst by far shopping app I have ever used. Items appear one way on pics & totally different in person, packages were damaged when received. Notifications are delayed by hours sometimes a day. Lastly I'm still waiting for a item I never received but app saying it was delivered 3/23/26. I will NEVER refer anyone to shein!!!!",1,Negative
Shein,"scam app. I bought an order and it gave me ""10 items for free with free shipping"" and I wasted ten minutes getting things and it was going great and I had to invite some friends and it gets to ""99.9"" and says ""invite one more person"" so I do and nothing happens so I think it's a glitch and go out of the app and back in and the entire thing disappeared :/",1,Negative
Shein,"App is fine, don't trust any corporate games or promotions. Advertised as if you have an amount of time to participate - this is untrue. Offer is shown and you meet requirements - that is not true. Games played for prizes get you close then you never reach the end for the prize. If you have any coupons there is so much fun print they qualify for nothing. Shein is only useful if looking to shop for things you can't find anywhere else - anything else is a waste of time and effort.",1,Negative
Shein,Horrible. You need to check on your final prices as they show less in the item page add more $ in the cart. There's items where they put an amount per piece and make it look like the price of the whole bundle. Ex. 4 pens for $1 but the total in the end is $4 you need to be careful checking out. i also notice in several occasions where the total of the entire amount is not match when calculated manually. the customer service is horrible and refused to talk when it comes to refunds.,1,Negative
Shein,"They are a fraudulent operation (SCAM) that misleads consumers to think they offer discounts. As you add more items to your cart, the prices of other items jurassically increase, voiding any perceived savings. For instance, an item may initially appear to cost $3 dollars, but as you continue to add products to the cart, its price will rise to $5 or $6 dollars, all prices will have price hikes. This practice creates the illusion of discounts, while the final costs do not align with the original",1,Negative
Shein,"1. Why tf does this app need 8.4GB of space on my phone, I've emptied the cache still shows 8.4GB. 2. It seems the more you put in your cart, the price increases. 3. Customer service is impossible if you encounter a problem with an order. 4. Tracking numbers are incorrect showing delivered but no order, when I went to the post office to file a complaint they advised that the tracking number I provided (through Shein) was in fact delivered, but to a different name and address 2 miles away.",1,Negative
Shein,"This app has been getting worse over time: high prices, fine print so you can’t file complaints, points no longer reduce the price, credit doesn’t help either, and everything has to be done through an estimate that guarantees you’ll pay a lot just to receive an almost nonexistent discount. The mini-games no longer let you win, even if you’ve been playing for months and doing exactly what they tell you. Almost every offer requires a minimum payment of around $30 that you have to pay.",1,Negative
Shein,"I love shein and have bought a lot, but I haven't bought in forever because the price doubles due to shipping. They have started charging shipping for each individual shopper you buy from. It's getting ridiculous, especially considering this app is supposed to be a cheaper alternative for people who cant buy expensive stuff. I'm very disappointed and hope they fix this. They are losing so much business.",1,Negative
Shein,"The amount of issues I've faced trying to make a purchase is wild!!! I have verified my account, payments, etc. and it seems to be such an issue with buying stuff. My orders keep getting canceled due to ""verification"" purposes and I've gone through all steps to verify that its me. So since its that much of a problem, I will just take my business elsewhere.",1,Negative
Shein,"horrible!!!!! I ordered the same item twice and both times something went wrong! first time I never received the item, and the second time it was the the wrong item. customer service is a joke and wasn't helpful at all! I didn't receive a packing slip or any paperwork on the item I received so I get my money and im stuck with something I didn't order and I have no use for so disappointed! I can definitely say i will never order from shein again and tell my friends and family not shop seeing",1,Negative
Shein,"Do not buy anything from here. If you get things in large quantity more than likely, they'll send you 1 or 2 items and the rest will be missing. Then, they'll mark as resolved when you get ahold of customer service. Not by phone, but by their system in the app, it's the worst thing ever. Because you can't physically talk to anybody. And they don't resolve your issue after a while. They'll just close your order and money lost.still Trying to get a refund and still haven't received nothing",1,Negative
Shein,"Ordering from Shein was a mistake. One item was accidentally sent without postage. it was returned to Shein. instead of adding the correct postage, the order was cancelled without consulting me. customer service was useless. 3 out of 3 agents would not provide a truthful answer. they kept telling me to wait a week, despite receiving notice the package would not be delivered. very disappointing experience.",1,Negative
Shein,"One of the worst apps I've downloaded. The products never look as advertised, the game they have you play to get a free item is a scam to get you to buy more and they move the goal post everytime you get closer. I've bought so many things I'm very unsatisfied with just to try and win 1 free gift that took almost a year to aquire and still didn't get because they design it that way.It's not worth your time and money and they have no loyalty to their customers. They are worse than temu lol.",1,Negative
Shein,"The tracking is horrible. I was missing two items that whose status was saying it was shipped. So, I fugured there was an issue with shipping that may resolve itself eventually. Well, three minths later went to place another order for other items. ..and nitice those two items still said ""shipped""....never delivered....not refunded ...not out of stock awaiting shipping....just shipped. So I reached out to customer service and was told basically, so sad. So no product and out money for the items.",1,Negative
Shein,"Terrible Customer Service. All I wanted was to ask the merchant a clarifying question about one of their products. I ordered the same product twice and got a different one each time. just wanted to know which was which so I knew what to order going forward. Requested to delete my account. done with shein, not worth the hassle of being scammed",1,Negative
Shein,"I was scammed by Shein in January. At first, I thought it was just a coincidence, but it happened again today. When you return items for a refund, they charge your credit card on top of the original purchase amount. In the app, it shows that the refund was processed, but on my credit card it appears as a new transaction instead. Now, I have been charged both the original amount and the new charge, instead of receiving a refund or reversal. Their chat support is not helpful either.",1,Negative
Shein,"This is my first negative review ever but I think it's well deserved. This app is just one massive scam. First off, the items are listed for less but once you got to cart check out, the price literally doubles out of nowhere. My refunds get deducted for no reason, coupons and free gifts never work and there is no customer service to help you with any of these issues. I had nothing but frustration every single time Shopping on shein. literally shop anywhere else.",1,Negative
Shein,"To customers, please always have screenshots and proof of items in your cart, and when checking out making a payment. Simply, have proof of the full checkout process. Shein, could possibly not checkout all items, but charge you the same amount. Refund will not be possible unless you contact your bank, this has recently been up most concern with shein. The system is not correctly setup, you could say it's been a little ""scamming"" for lack of better term.",1,Negative
Shein,"The items are all crudely made, look nothing like the photos. Super cheap. Half of the stuff they won't allow you to return even if unused. I would just save your money and not even use this app. They also try to say that everything is more expensive than it is, so that way when they give you the ""coupon discount"", they can still give you the jacked up tax price. The jackpot page won't let you exit unless you close the app, very annoying. No good.",1,Negative
Shein,"Careful when buying on here. Some items cant be returned. I lost $42+ on a item that took over a week to get, that ended up I couldn't even use. Look good for the Small Fine Print on the item page somewhere that may say, ""This item has no returns"". I didn't see it or I wouldn't of bought the item. I can't recommend this store after losing money. I quit shopping here. 🖐🏼",1,Negative
Shein,"I have shopped here several times and everything was always good. But recently I noticed I would put an item in my cart and go to check out and the prices changed, everything would go up. My latest order was missing an item that I ordered and I notified customer service several times and they basically told me too bad and won't do anything about it. They say it was signed for which is a lie, I ask for proof and they keep sending auto generated messages telling me there is nothing they can do.",1,Negative
Shein,"PLEASE READ REVIEWS! You'll be purchasing items at your own risk. CUSTOMER SERVICE WILL NOT resolve any issues. You'll also notice price inaccuracies, Be Extremely Cautious of what you select. The game is fixed too. If you manage to win.. they ""suddenly"" won't have the item you picked. They offer another item of lesser value or wallet points (which can only be used for select items). OR they close your game before expiration time (within the last few points necessary). I DELETED my account!",1,Negative
Shein,"Getting jewelery on this app is always so annoying when you do big orders with it. They always seem to somehow miss some of the jewelery I order, and since I can't ""return"" the item(s) because I don't have it and it's one of the many things they dont allow returns on, I dont even get compensated! I just get my money stolen. This has happened 3 times now!",1,Negative
Shein,"Initially, Shein was good. However, now the prices are inconsistent. An item will show one price on the listing, then increase once added to the cart, and sometimes change again at checkout. In addition, the constant ads and so-called offers are frustrating because they even prevent you from easily returning to your cart to continue shopping.",1,Negative
Shein,"I honestly use to love this app like buying of it 24/7. until they put the prices up 10x more and just recently they removed any customisation items, which they will most likely loose 50% of their buyers due to that. And the shipping is also meant to go up in price soon. honestly eveyone needs to go to temu or aliexpress way better prices at this point. disappointmented",1,Negative
Shein,"The math on this app is a guessing game every time. If you try to get any free prizes, they'll add another requirement every time you recruit someone new so you never get the prize. If you leave items in your cart and come back even an hour later, they often cost more. And to the reply; You actually don't have a customer support section for those little mini games, so I can't really get any answers. And I'm not going to act like every other comment on this app says the same thing about the math.",1,Negative
Shein,if I could give them 0 stars I would! Nothing that you add in your cart is the price that they show. I gave them a 2nd chance after they shorted me $5 on a refund! For less than $30 of items they tried to charge me $56. Then of course shipping for each of those items not just one time shipping! Also if you want to use a coupon you have to join their club for 8 bucks a month. Check your cart! They bait and switch and refuse to help! Never Again! Reporting to FTC! This is fraudulent!,1,Negative
Shein,"There is no price transparency and the ""games"" you suffer through playing that won't go away. You are literally bombarded. I played one just to see if I could win it. After claiming I could win 10 ""free"" items, it kept telling me to invite ""one more person"" no less than 8 times. I let all my friends know what I was doing as I sent multiple invites/messages on FB, IG, and through SMS. No matter how many, it kept saying I'd win if I sent ""one more"" (which I already knew would happen). Scammy 🫤",1,Negative
Shein,Too many popups on Puppy Keep. Use to like playing it but now with all the popups and tasks it's so time consuming trying to get anything done on the game. the screen is so cluttered with all the stuff that has been added to the game. Another thing I don't like about this app when you see something you like it has one price then when you put it in your cart it's always a higher price which I don't think is right. why not just put that price on the item in the beginning?,1,Negative
Shein,"I loved playing the dog game on here to win prizes. I also spent money to help further myself in the game, but they have butchered puppy keep to the point it is no longer a game you can win. played for 4 long months, it became buggy, overrun with bots, didn't reward properly, they lowered the amount of food you could get for buying from them and there is no human help to fix errors and bugs. I will be uninstalling the app now, very disappointed. 💔",1,Negative
Shein,"It has a multitude of items for purchase at convenient and affordable prices. But cheaper isn't always better. Ordered a couch from Shein. One that is vacuum sealed. Got the couch, unwrapped it and it inflated. Missing a cushion. They do absolutely nothing to help, and just keep saying to return, return, return. There's no way to return it. It's gigantic. They just keep sending the same automated messages. They aren't actually going to offer an solution to help you solve the problem.",1,Negative
Shein,"I seriously regret downloading this app. The deals look tempting, but the whole experience is basically a trap wrapped in cute graphics. The clothes almost never match the photos. I ordered several items that were supposed to be “high quality” basics, and everything showed up feeling like tissue paper with seams that looked ready to fall apart. so many pop-ups for the scam games that they offer, DON'T TRY THEM!!",1,Negative
Shein,"do not shop here, but if you do watch your cart when adding items. it changes the price you're paying. even just in the cart, when you click the circle that adds or removes the item from your cart changes the price. I thought maybe it was an error on the app and tried online but it does the same thing. such a waste of browsing time.",1,Negative
Shein,"NEGATIVES: Photos don't match description. Prices change from cart to selecting to purchase items. The ""Quick Ship"" option doesn't change the shipping speed. Shipping fees for using a ""Local Warehouse"" is just a money making scam because they still come from across seas. They use shipping services like Jcex and then you cannot fully track your order and typically don't receive your order. Customer service does not care about any of your issues. POSITIVES: Great deals if your item arrives",1,Negative
Shein,Good luck receiving purchases! Also look out for hidden shipping fees. Shein has sellers within the app that charge extra shipping. I ordered some items from Skyward Adventures a store on Shein. This store put the wrong tracking number on my order and it went to a different address than mine. Some of those were Christmas presents and now I am getting the run around. This has happened before so I will not be using Shein again. I have spent a lot of money shopping the app but no more.,1,Negative
Shein,"Once upon a time, Shein was great. Now, since all the new changes and trying to compete with other companies and apps, they are horrible. Coupons don't stick, and even though you have them, they don't work. Customer service is subpar and has just gotten worse. I used to love shopping here, but it's getting exhausting. Mind you, I'm a Vip 3, so yes, I shopped a lot in the app.",1,Negative
Shein,"The “Puppy Keep” game is designed to look like you can win real rewards, but when you choose anything valuable (like cash or credit), it suddenly becomes impossible to finish and always expires at the last step. This has happened to me three times in a row over nearly a year. When I picked cheap items, it worked. When I picked money, it never did. That’s not a coincidence — that’s manipulation. I wasted months of my time on this. I don’t trust this app anymore and I’m warning others not to fall",1,Negative
Shein,I have no clue what's going on with this app. it's going downhill. I'm getting everything individually. some things are getting delivered but still say they're shipping. some things say their shipping but have been delivered. a lot of my things have been canceled. at most things are still floating around waiting to make their way to me. I'm not even sure if they ever will. you guys have twice had to give me 500 points because things have taken so long,1,Negative
Shein,first of all they said they would give me $500 of a free gifts which just disappeared. I was going to be able to order multiple clothing items and they just removed it at the last second after I already shared it to all my friends which is what was required to get. It's a scam and the products are cheap and useless and you're better off shopping anywhere else,1,Negative
Shein,the app takes up so much space on my phone. It grows to full GBs. They are advertising a lot of the items at one price but it will be more once it's in your cart. For example; I will add a dress to my cart that is listed as $10 but when I go to check my cart and it's listed as $20. I've clicked on the page to see if the price changed but no it's still listed as $10 on the dresses page. They do it a lot with little stuff. They are scamming people and Google should ban them from the Play Store.,1,Negative
Shein,"If I could give zero stars I would. DO NOT USE THIS COMPANY! Recently and obviously a package from them magically disappeared. I contacted customer service and was told it was delivered. However, the package was not where they claimed. Instead of helping me, they requested I show them proof that I don't have my package, by showing a time stamped video. I do not have cameras and told them so. Their response was well with no camera proof we can't help you. Over $30 in items just vanished.",1,Negative
Shein,"Beware of dishonest pricing. New 'estimated' pricing is a rip off. A £6 top is £15 when you go to checkout! A £24 basket totals to £35 at the checkout! It's no longer a bargain and is a scam! It relies on people not noticing the increase in price or having poor math skills. How can you give an 'estimated' price that seems like a bargain, but then triple the price at checkout. I was a loyal customer but won't be from now on.",1,Negative
Shein,"I tried to add a pair of pants to my shopping cart and a random discount draw thing pops up and kept telling me to click the draw button to win discounts. it wouldn't go away and just kept trying to get me to ""win discounts"" so I had to close the app. can't find the pants now. like yall prevented yourself from getting a sale. the discounts don't mean jack anyways. I was good with the regular price. now yall ain't getting jack from that sale. if I want a discount, believe me I'll find it.",1,Negative
Shein,"I don't think I will be using this site again, unfortunately. I am a new user and in my first order, I have been asked to send screenshots of my banking for a 99p hair clip I clicked to add. I kid you not. I sent a screenshot of my PayPal credit activity and apparently this is ""incomplete"" and ""illegible"" and not sufficient to prove I am real. Absurd. UPDATE: I contacted customer support, and it was as useful as a chocolate tea pot. Keep your hair clip, uninstalling after delivery of my items.",1,Negative
Shein,"I won't be shopping at Shein anymore. I was unaware that kids' swimsuits were not returnable, and I ordered several for her to try on since sizing and different styles can fit differently, and only 1 fit properly. Like anywhere you try on swimsuits, you do so over other garments to protect yourself and the integrity of the swimsuit. This is the only place I've experienced no refunds or exchanges on swimwear. Also, the return are not free. It cost $8 to return a pr of shoes.",1,Negative
Shein,"I used to LOVE Shein. I've been a customer for many years. However, they recently scammed me. Then, I did research and found out that they have been scamming since January. I don't know if this has anything to do with the tariffs, but this is new for me. (1) They send you a fake/made-up tracking number, (2) They cancel some things off your orders, (3rd) It shows out for delivery - then delivered. However, the package(s) has never been received. (4) They then blame the delivery company. That's it",1,Negative
Shein,33 missing packages and I know that by the time I'm done it's going to be more because I ordered about 45 items. every single item was a warehouse mystery box none of these boxes showed up and they refused to give me my money back. do not use this site ever go to temu at least they will give you your money back if you don't receive your package and they will respond to your messages on top of which you get your product,1,Negative
Shein,"Intrusive Adverts - you click on ""skip"" but it's a fake ""skip"" and it forces the app to open repeatedly. What is supposed to be a quick 5 sec compulsory ad (e.g. when playing a game on my phone), turns into nearly 30 sec. So, because of their persistent advertising, I'm uninstalling Shein - you won't be missed 🚽",1,Negative
Shein,up till recently it's been good I only ordered small stuff not a lot of money but this week I had made 2 major purchases totalling almost $500 shipping was costly on both. both still have the item in stock but price marked up higher and cancelled my orders which refunded my money but not all of it. ps I have contacted customer service I put in service orders. they claim it could be because shipping cost isn't returned. why not it was never shipped? they are scamming for shipping money.,1,Negative
Shein,"uninstalled because of adverts. I have shopped with shein on a couple of occasions and spent more than I should but the ridiculous amount of adverts that auto load the app if you hit a fake close button, accidently click the advert when trying to press on the legitimate close button... has meant that I have uninstalled and will never ever shop work then again it's that annoying. well done you lost a customer in the hopes of gaining a new one.",1,Negative
Shein,"The app decreased in quality once it increased in popularity. Edit: the prices are a lie. The cart says 188 euro and 65 euro saving. I got to pay, it says 211 euro, 70 euro saving. The math is not mathing.",1,Negative
Shein,"Giving out a 1-star for that Scam they are running, about picking 3 free items, that you can grab, I vividly remember my choices were: Insta360 Go, Nintendo Switch 2, and an iPhone 17 😅 for which you can get for free after ordering an item, in which you can compete to get the item. But when the order was received, the button for the contest was nowhere to be found! It was all a FRAUD! 🫣 I bet that's a good DTI reporting that I can do 🫢",1,Negative
Shein,"This is one of the most dishonest shopping websites and apps. Items are advertised at very low prices (e.g.,£3.45), but after selecting size and color, the price at checkout becomes nearly three times higher. The “free shipping over £30” offer is also misleading, as extra charges are still added. Even worse, the same item often becomes more expensive the next day, with prices seemingly increasing overnight. Very disappointing and misleading.",1,Negative
Shein,"if i could i would give them a zero i would . I am writing to express my disappointment regarding the pricing on this website. I noticed that items I selected were initially displayed at a total of R1800. However, when I proceeded to checkout and entered my banking details, the total suddenly increased to R4000. This is very frustrating and misleading, as the price shown at the beginning is not the same as the final amount charged. I would app",1,Negative
Shein,"The fact that Shein is adding more money to the final amount even though you haven't added more items to your cart is absolutely disgusting! and should be classed as a form of THEFT!! I only noticed on this order. HOW LONG HAVE YOU BEEN DOING THAT!? I noticed my total amount looked wrong, so I calculated my items myself after they added they discount, and my total didn't match my final total. SHAME ON YOU SHEIN. I will no longer be shopping on this app!",1,Negative
Shein,"Avoid!!!!!!!! I ordered 8 purchases only came 5 purchased!!!!!! Other 3 are missing, the shein didn't put in a package all items and they didn't refund me back. Just careful when you buying a something because the shein company stolen the money and sending missing order. This company very bad and they selling very cheap and rubbish items. They didn't accept the return and refund and sending missing orders. Also I won the prize and it took me 3 months for stupid game but the shein didn't give me",1,Negative
Shein,"My experience has been very bad. I placed an order where the display image clearly showed 2 pieces (shirt and shorts), but I only received the shorts. I submitted a complaint, and support responded that it was mentioned in the product title. However, the product title was not clearly visible, and based on the image, it was misleading. The shirt was not included in the order. This is very disappointing and unacceptable..",1,Negative
Shein,"The products are good, but the delivery service and customer support are very disappointing. My order was delivered late, and the worst part is the inaccurate updates. I received an email saying my order was already out for delivery, but when I checked the tracking number, it clearly wasn’t. This kind of misinformation is frustrating and misleading. High order volume is not an excuse for poor service and incorrect updates.",1,Negative
Shein,"This app and their service are a complete scam! I canceled an order because the customs fees were almost double the order price. I also tried to return an order I ordered by mistake, and they claimed the refund was processed, but I never received any confirmation or the money. The customer service bot is completely useless, and the live support does nothing. Delivery takes forever, sometimes a month. The whole experience is terrible, frustrating, and dishonest. I would give zero stars if I could",1,Negative
Shein,"I CANNOT USE THE APP!!! After the last update, I cannot search whatever I need to search correctly! It keeps on crashing, saying ""REFUSED STREAM"" and that there is something wrong with your server. You are trying to fix it, but it's been days I have been dealing with this issue! PLEASE FIX THIS because it is SERIOUSLY getting on my nerves!!!",1,Negative
Shein,"i dont like the false deals, promised money that disappears and not getting the product purchases. my purchased product contains a detailed doscription and ill get something opposite in return. in Sheins defense. they have refunded me but if they send you the wrong product and you ""received something"" they send you only 50% of a refund. even though they sent you the wrong thing. you still are paying the company... thats ridiculous",1,Negative
Shein,"I did my 1st purchase from SHEIN, and there was no shipping charges. I wanted to order more things for my home and office but now there is a shipping charge applicable. The shipping charges are 6 times more than the products I want to buy. Therefore I decided not to buy any, bcoz I could use that shipping cost to buy more products from my country. Hope the shipping charges will be removed . Bcoz specially when we convert the USD $ to our country's currency it's way too much.",1,Negative
Shein,"I placed a $270 order through this site and was told it required bank verification before it could be processed. I submitted a screenshot of my Cash App transaction twice, but both were denied. A live agent assured me the screenshot would be sufficient, yet it was still rejected without explanation. Due to the delays and needing the items for an upcoming event, I canceled the order. This experience was frustrating and unprofessional.",1,Negative
Shein,"No protection from scammers from customer service! I purchased 40 packages of 4 piece keychains and received 1 single keychain. I've contacted customer service and they refuse to refund or correct the order stating the package was delivered. Yes I received a package with 1 keychain which includes the tracking number and the number of items inside is 1. The seller didn't send 1 complete package, much less the 40 I ordered and paid for(160 keychains). Absolutely no way to contact the seller",1,Negative
Shein,"WARNING: Do NOT join their shipping program. After signing up, my account was hacked and I experienced major issues. Ordered took a month to arrive, customer service was unhelpful, and automated emails were nonsensical. After a big order, my account was hacked (suspect their system fault). Order arrived but isn't linked to my account, can't return it. 'Senior rep' Jhon Ray sends auto emails to contact my bank - no help.",1,Negative
Shein,Uninstalling this APP. The loyalty program sucks you in to spend more money the delivery system SUCKS there is no contact information and when it is it's a bot!!!! never have I been so frustrated n I'm still waiting for my parcels to which I have the right address for. I received a few parcels yet they say I have the wrong address and phone number. B.S I lived here for 11yrs...and my number is the same for 5yrs.,1,Negative
Shein,"Very scamming app, I used it couple of times, each time it show low price but at checkout it just qucikly confirm the order doesn't even gave me a chance to review what I ordered, at the end it charged me $80 extra becuase it added more extra hidden amounts on each item. The other bad point was it asked several times for my bank verification, the amount was even posted in my acocut but they failed or didn't have capacity to verify payments for orders. I really HATED using that app.",1,Negative
Shein,"Got Scammed. I didn't think that was possible here, but it looks like that happened. I bought from a store and didn't receive 7 out of 8 items. I contacted SHEIN customer service, but she tried to gaslight me, saying that everything is there, and then recommended that I return the package so they can inspect the contents. What contents? Air? It's an almost empty package. Then, I discovered that the store I bought from is closed, likely to avoid repercussions. BAD EXPERIENCE",1,Negative
Shein,"I have been following up on a serious issue since 28 February, when I received a shipment that was missing two items. From that date until today, I have contacted your customer service multiple times, yet no one has been able to provide a proper solution. Every time, I receive the same repeated response: “we checked and everything is fine,” without any proof or evidence. I have clearly requested proof more than five or six times, but nothing has been provided. This is completely unacceptable.",1,Negative
Shein,"I made a purchase and immediately after submitting the payment Shein not only took my money, but they also flagged my purchase as fraud. The app gave the consumer several ways to pay. All of which required at least a 2 step verification process. I choose Google Pay to make my purchase. They wanted a screen shot of the bank transaction. I gave them 2. They declined both. I feel they were holding my purchase in exchange for obtaining sensitive bank info. I canceled the order",1,Negative
Shein,"If you're purchasing clothes for a family don't buy it all at once. It's fine that they have a fraud prevention. The issue is they won't accept anything that I give them proving I made the payment. Trying to work with an agent is just as pointless because they only accept bank statements. If my bank statement ended 3/31 there is no way that purchases done on 4/1 is going to be on my bank statement. I have given them proof of transaction and proof keeps getting rejected. Order small, not big.",1,Negative
Shein,"Don't buy anything on this app, I tried to purchase 2 items, both also were defected. Feel like cheated by seller. somemore the transition time was damn long, at the end received defect items. II will not use this app to purchase any more. it is worse app I ever used.",1,Negative
Shein,"Nothing like what I was expecting thought it was a top with diamondtees on ,what I recieved was a body top which I can't wear with a printed pattern on it totally different colour to what I ordered Ive at to give it away to charity, because it would of been to much trouble and to stressful for me to send these 3 items bk because I ordered 3 because they looked so nice on the picture. sorry to complain I don""t usually but I was abit annoyed with these items .",1,Negative
Shein,"For some reason, the language option changed. The app is not the same as before anymore. Now, everything is in Vietnamese and not in English. Therefore, it is not user-friendly for foreigners. There is no English option. only Vietnamese option. Therefore I will not have a nice shopping experience.",1,Negative
Shein,"Like many other REAL reviews, I'm giving this app the biggest scam of all time. It's quite hilarious how they try and give these too good to be true deals to get people to buy things. For instance, I bought a shirt for $10 after it said buying anything $1 or more would give me a $200 credit in the app. Continuous popups about the deal, and then when I finally make the purchase, it never shows up. This app is like if precum was a person!",1,Negative
Shein,"worst app in the world over 30 minutes just trying to shop, instead app demanding I invite new members when I do they don't count it repeatedly demanding I invite more and more new people I invited over 30 new members who had never used shein they went through the same thing app will not let me shop keeps demanding I invite new members even after restarting app same thing how can I shop or receive free gifts when I comply over and over multiple times still refuses to give me the free gift .",1,Negative
Shein,"I ordered like $300 worth of clothes, and not only was one thing delayed well past delivery date, only half the order arrived when everything was labeled as delivered. If it wasn't for that I'd give it a good review, because everything received is nice and good quality despite being cheap. Unless I get the rest of my order or get refunded I will be shopping elsewhere though",1,Negative
Shein,"App plagues me with fake offers, that later change into less than what was previously offered. On top of that, the quality of the t-shirts and hoodies I've ordered is terrible, the material is thin and synthetic, the print is also thinly applied and the sizings are off. (really short hoodies, despite being XXL, really long sleeves on t-shirts, but tight midsection, etc) Going to be returning entire order and then uninstalling the app.",1,Negative
Shein,After they lost my item and told me I was out of the time window after it took 2 weeks to sent it anyway I'm done with shein I'm waiting on some other stuff and when I get it I will never order from them again!!! Don't waste your time with this app they don't even try and help you figure out where the item was lost,1,Negative
Shein,"Bought a few shirts off here. A few came an they where good. Got the rest of my order and the shirts where not as described. the material was off, the size was way off. Went to do a refund and was told the first item is free then 7.99 per additional item for return which would mean I would owe them money for a return.",1,Negative
Shein,"I put my measurements on shein and clarified me as a plus size. mind you I wear size S or M (EU) depends on the cut but since I'm very tall and some of the products are Asian sized, I trusted the app. Big mistake. the orders came and to my surprise everything was 3-4 sizes up. I returned all the items except for one and paid for the mail almost the same amount as the amount that they need to return me.",1,Negative
Shein,For anyone wanting to download this application in Pakistan I strongly advise them not to do so. I had ordered some things on February 22 and it's March 16 and nothing had arrived yet. And that's not the only problem their customer service is absolutely terrible. I have yet to receive any positive and helpful reply to this problem of mine. Even if a problem did occur they could have informed me early on and cancelled the order but they have wasted my time and money (online payment).,1,Negative
Shein,"After putting an order together with a total value over £120 and consisting of UK/warehouse outlets and outlets in China, I was finalizing payment where I was informed the UK warehouse supplied item could not be delivered to my address. The message I received was 'The following item that you purchased do not support shipping to the state/province you ordered'. My delivery address is the Isle of Wight and the seller is in London! All the items from China were not a problem - incredible!",1,Negative
